time(s),x,y,z,vx,vy,vz,fuel_mass
1759,-2168.257177,9862.205185,0.000000,-6.552635,1.374174,0.000000,0.00
1760,-2174.808973,9863.575541,0.000000,-6.551796,1.370356,0.000000,0.00
1761,-2181.359928,9864.942082,0.000000,-6.550955,1.366541,0.000000,0.00
1762,-2187.910039,9866.304810,0.000000,-6.550112,1.362728,0.000000,0.00
1763,-2194.459306,9867.663727,0.000000,-6.549267,1.358918,0.000000,0.00
1764,-2201.007726,9869.018837,0.000000,-6.548420,1.355110,0.000000,0.00
1765,-2207.555297,9870.370142,0.000000,-6.547571,1.351305,0.000000,0.00
1766,-2214.102018,9871.717645,0.000000,-6.546721,1.347503,0.000000,0.00
1767,-2220.647886,9873.061348,0.000000,-6.545869,1.343703,0.000000,0.00
1768,-2227.192901,9874.401253,0.000000,-6.545014,1.339905,0.000000,0.00
1769,-2233.737059,9875.737364,0.000000,-6.544159,1.336111,0.000000,0.00
1770,-2240.280360,9877.069682,0.000000,-6.543301,1.332319,0.000000,0.00
1771,-2246.822801,9878.398211,0.000000,-6.542441,1.328529,0.000000,0.00
1772,-2253.364381,9879.722953,0.000000,-6.541580,1.324742,0.000000,0.00
1773,-2259.905098,9881.043911,0.000000,-6.540717,1.320958,0.000000,0.00
1774,-2266.444950,9882.361087,0.000000,-6.539852,1.317176,0.000000,0.00
1775,-2272.983935,9883.674483,0.000000,-6.538985,1.313396,0.000000,0.00
1776,-2279.522051,9884.984103,0.000000,-6.538117,1.309620,0.000000,0.00
1777,-2286.059298,9886.289949,0.000000,-6.537246,1.305846,0.000000,0.00
1778,-2292.595672,9887.592023,0.000000,-6.536374,1.302074,0.000000,0.00
1779,-2299.131172,9888.890328,0.000000,-6.535500,1.298305,0.000000,0.00
1780,-2305.665796,9890.184866,0.000000,-6.534624,1.294538,0.000000,0.00
1781,-2312.199543,9891.475641,0.000000,-6.533747,1.290775,0.000000,0.00
1782,-2318.732411,9892.762654,0.000000,-6.532868,1.287013,0.000000,0.00
1783,-2325.264398,9894.045908,0.000000,-6.531987,1.283254,0.000000,0.00
1784,-2331.795502,9895.325406,0.000000,-6.531104,1.279498,0.000000,0.00
1785,-2338.325721,9896.601151,0.000000,-6.530219,1.275744,0.000000,0.00
1786,-2344.855054,9897.873144,0.000000,-6.529333,1.271993,0.000000,0.00
1787,-2351.383499,9899.141389,0.000000,-6.528445,1.268245,0.000000,0.00
1788,-2357.911054,9900.405887,0.000000,-6.527555,1.264499,0.000000,0.00
1789,-2364.437718,9901.666642,0.000000,-6.526664,1.260755,0.000000,0.00
1790,-2370.963488,9902.923657,0.000000,-6.525770,1.257014,0.000000,0.00
1791,-2377.488364,9904.176932,0.000000,-6.524875,1.253276,0.000000,0.00
1792,-2384.012342,9905.426472,0.000000,-6.523978,1.249540,0.000000,0.00
1793,-2390.535422,9906.672279,0.000000,-6.523080,1.245807,0.000000,0.00
1794,-2397.057602,9907.914354,0.000000,-6.522180,1.242076,0.000000,0.00
1795,-2403.578880,9909.152702,0.000000,-6.521278,1.238347,0.000000,0.00
1796,-2410.099254,9910.387324,0.000000,-6.520374,1.234622,0.000000,0.00
1797,-2416.618722,9911.618222,0.000000,-6.519469,1.230899,0.000000,0.00
1798,-2423.137283,9912.845400,0.000000,-6.518561,1.227178,0.000000,0.00
1799,-2429.654936,9914.068860,0.000000,-6.517653,1.223460,0.000000,0.00
1800,-2436.171678,9915.288604,0.000000,-6.516742,1.219744,0.000000,0.00
1801,-2442.687508,9916.504635,0.000000,-6.515830,1.216031,0.000000,0.00
1802,-2449.202423,9917.716956,0.000000,-6.514916,1.212321,0.000000,0.00
1803,-2455.716423,9918.925569,0.000000,-6.514000,1.208613,0.000000,0.00
1804,-2462.229506,9920.130476,0.000000,-6.513083,1.204907,0.000000,0.00
1805,-2468.741669,9921.331680,0.000000,-6.512163,1.201204,0.000000,0.00
1806,-2475.252912,9922.529184,0.000000,-6.511243,1.197504,0.000000,0.00
1807,-2481.763232,9923.722990,0.000000,-6.510320,1.193806,0.000000,0.00
1808,-2488.272628,9924.913101,0.000000,-6.509396,1.190111,0.000000,0.00
1809,-2494.781099,9926.099519,0.000000,-6.508470,1.186418,0.000000,0.00
1810,-2501.288641,9927.282246,0.000000,-6.507543,1.182728,0.000000,0.00
1811,-2507.795255,9928.461286,0.000000,-6.506614,1.179040,0.000000,0.00
1812,-2514.300938,9929.636641,0.000000,-6.505683,1.175354,0.000000,0.00
1813,-2520.805688,9930.808312,0.000000,-6.504750,1.171672,0.000000,0.00
1814,-2527.309504,9931.976304,0.000000,-6.503816,1.167991,0.000000,0.00
1815,-2533.812384,9933.140617,0.000000,-6.502880,1.164314,0.000000,0.00
1816,-2540.314327,9934.301256,0.000000,-6.501943,1.160638,0.000000,0.00
1817,-2546.815330,9935.458221,0.000000,-6.501004,1.156966,0.000000,0.00
1818,-2553.315393,9936.611517,0.000000,-6.500063,1.153295,0.000000,0.00
1819,-2559.814513,9937.761144,0.000000,-6.499120,1.149628,0.000000,0.00
1820,-2566.312689,9938.907107,0.000000,-6.498176,1.145963,0.000000,0.00
1821,-2572.809920,9940.049407,0.000000,-6.497230,1.142300,0.000000,0.00
1822,-2579.306203,9941.188046,0.000000,-6.496283,1.138640,0.000000,0.00
1823,-2585.801537,9942.323028,0.000000,-6.495334,1.134982,0.000000,0.00
1824,-2592.295920,9943.454355,0.000000,-6.494383,1.131327,0.000000,0.00
1825,-2598.789351,9944.582029,0.000000,-6.493431,1.127674,0.000000,0.00
1826,-2605.281828,9945.706053,0.000000,-6.492477,1.124024,0.000000,0.00
1827,-2611.773350,9946.826429,0.000000,-6.491522,1.120376,0.000000,0.00
1828,-2618.263915,9947.943160,0.000000,-6.490565,1.116731,0.000000,0.00
1829,-2624.753520,9949.056248,0.000000,-6.489606,1.113088,0.000000,0.00
1830,-2631.242166,9950.165696,0.000000,-6.488645,1.109448,0.000000,0.00
1831,-2637.729849,9951.271506,0.000000,-6.487683,1.105810,0.000000,0.00
1832,-2644.216569,9952.373681,0.000000,-6.486720,1.102175,0.000000,0.00
1833,-2650.702324,9953.472223,0.000000,-6.485755,1.098542,0.000000,0.00
1834,-2657.187112,9954.567135,0.000000,-6.484788,1.094912,0.000000,0.00
1835,-2663.670931,9955.658419,0.000000,-6.483820,1.091284,0.000000,0.00
1836,-2670.153781,9956.746077,0.000000,-6.482850,1.087659,0.000000,0.00
1837,-2676.635659,9957.830113,0.000000,-6.481878,1.084036,0.000000,0.00
1838,-2683.116564,9958.910529,0.000000,-6.480905,1.080416,0.000000,0.00
1839,-2689.596494,9959.987326,0.000000,-6.479930,1.076798,0.000000,0.00
1840,-2696.075447,9961.060509,0.000000,-6.478954,1.073182,0.000000,0.00
1841,-2702.553423,9962.130078,0.000000,-6.477976,1.069569,0.000000,0.00
1842,-2709.030420,9963.196037,0.000000,-6.476997,1.065959,0.000000,0.00
1843,-2715.506435,9964.258388,0.000000,-6.476015,1.062351,0.000000,0.00
1844,-2721.981468,9965.317133,0.000000,-6.475033,1.058745,0.000000,0.00
1845,-2728.455517,9966.372276,0.000000,-6.474049,1.055142,0.000000,0.00
1846,-2734.928580,9967.423818,0.000000,-6.473063,1.051542,0.000000,0.00
1847,-2741.400656,9968.471761,0.000000,-6.472076,1.047944,0.000000,0.00
1848,-2747.871743,9969.516110,0.000000,-6.471087,1.044348,0.000000,0.00
1849,-2754.341839,9970.556865,0.000000,-6.470097,1.040755,0.000000,0.00
1850,-2760.810944,9971.594029,0.000000,-6.469105,1.037164,0.000000,0.00
1851,-2767.279055,9972.627605,0.000000,-6.468111,1.033576,0.000000,0.00
1852,-2773.746171,9973.657595,0.000000,-6.467116,1.029990,0.000000,0.00
1853,-2780.212291,9974.684002,0.000000,-6.466120,1.026407,0.000000,0.00
1854,-2786.677413,9975.706828,0.000000,-6.465122,1.022826,0.000000,0.00
1855,-2793.141535,9976.726076,0.000000,-6.464122,1.019248,0.000000,0.00
1856,-2799.604655,9977.741747,0.000000,-6.463121,1.015672,0.000000,0.00
1857,-2806.066773,9978.753846,0.000000,-6.462118,1.012098,0.000000,0.00
1858,-2812.527887,9979.762373,0.000000,-6.461114,1.008527,0.000000,0.00
1859,-2818.987996,9980.767331,0.000000,-6.460108,1.004959,0.000000,0.00
1860,-2825.447097,9981.768724,0.000000,-6.459101,1.001392,0.000000,0.00
1861,-2831.905189,9982.766553,0.000000,-6.458092,0.997829,0.000000,0.00
1862,-2838.362271,9983.760820,0.000000,-6.457082,0.994268,0.000000,0.00
1863,-2844.818341,9984.751529,0.000000,-6.456070,0.990709,0.000000,0.00
1864,-2851.273398,9985.738681,0.000000,-6.455057,0.987152,0.000000,0.00
1865,-2857.727440,9986.722280,0.000000,-6.454042,0.983598,0.000000,0.00
1866,-2864.180466,9987.702327,0.000000,-6.453026,0.980047,0.000000,0.00
1867,-2870.632474,9988.678825,0.000000,-6.452008,0.976498,0.000000,0.00
1868,-2877.083463,9989.651776,0.000000,-6.450989,0.972951,0.000000,0.00
1869,-2883.533431,9990.621183,0.000000,-6.449968,0.969407,0.000000,0.00
1870,-2889.982377,9991.587048,0.000000,-6.448946,0.965865,0.000000,0.00
1871,-2896.430300,9992.549375,0.000000,-6.447922,0.962326,0.000000,0.00
1872,-2902.877197,9993.508164,0.000000,-6.446897,0.958789,0.000000,0.00
1873,-2909.323067,9994.463419,0.000000,-6.445870,0.955255,0.000000,0.00
1874,-2915.767909,9995.415142,0.000000,-6.444842,0.951723,0.000000,0.00
1875,-2922.211722,9996.363335,0.000000,-6.443813,0.948193,0.000000,0.00
1876,-2928.654503,9997.308001,0.000000,-6.442782,0.944666,0.000000,0.00
1877,-2935.096252,9998.249142,0.000000,-6.441749,0.941141,0.000000,0.00
1878,-2941.536967,9999.186761,0.000000,-6.440715,0.937619,0.000000,0.00
1879,-2947.976647,10000.120861,0.000000,-6.439680,0.934099,0.000000,0.00
1880,-2954.415290,10001.051442,0.000000,-6.438643,0.930582,0.000000,0.00
1881,-2960.852894,10001.978509,0.000000,-6.437604,0.927067,0.000000,0.00
1882,-2967.289458,10002.902063,0.000000,-6.436564,0.923554,0.000000,0.00
1883,-2973.724981,10003.822107,0.000000,-6.435523,0.920044,0.000000,0.00
1884,-2980.159462,10004.738643,0.000000,-6.434480,0.916536,0.000000,0.00
1885,-2986.592898,10005.651674,0.000000,-6.433436,0.913031,0.000000,0.00
1886,-2993.025289,10006.561202,0.000000,-6.432391,0.909528,0.000000,0.00
1887,-2999.456632,10007.467229,0.000000,-6.431344,0.906027,0.000000,0.00
1888,-3005.886927,10008.369758,0.000000,-6.430295,0.902529,0.000000,0.00
1889,-3012.316173,10009.268792,0.000000,-6.429245,0.899033,0.000000,0.00
1890,-3018.744366,10010.164332,0.000000,-6.428194,0.895540,0.000000,0.00
1891,-3025.171508,10011.056381,0.000000,-6.427141,0.892049,0.000000,0.00
1892,-3031.597595,10011.944942,0.000000,-6.426087,0.888561,0.000000,0.00
1893,-3038.022626,10012.830016,0.000000,-6.425031,0.885075,0.000000,0.00
1894,-3044.446600,10013.711607,0.000000,-6.423974,0.881591,0.000000,0.00
1895,-3050.869516,10014.589716,0.000000,-6.422916,0.878109,0.000000,0.00
1896,-3057.291372,10015.464347,0.000000,-6.421856,0.874631,0.000000,0.00
1897,-3063.712167,10016.335501,0.000000,-6.420795,0.871154,0.000000,0.00
1898,-3070.131900,10017.203181,0.000000,-6.419732,0.867680,0.000000,0.00
1899,-3076.550568,10018.067389,0.000000,-6.418668,0.864208,0.000000,0.00
1900,-3082.968171,10018.928128,0.000000,-6.417603,0.860739,0.000000,0.00
1901,-3089.384707,10019.785400,0.000000,-6.416536,0.857272,0.000000,0.00
1902,-3095.800174,10020.639207,0.000000,-6.415468,0.853807,0.000000,0.00
1903,-3102.214573,10021.489552,0.000000,-6.414398,0.850345,0.000000,0.00
1904,-3108.627900,10022.336438,0.000000,-6.413327,0.846885,0.000000,0.00
1905,-3115.040155,10023.179866,0.000000,-6.412255,0.843428,0.000000,0.00
1906,-3121.451336,10024.019839,0.000000,-6.411181,0.839973,0.000000,0.00
1907,-3127.861441,10024.856359,0.000000,-6.410106,0.836520,0.000000,0.00
1908,-3134.270471,10025.689429,0.000000,-6.409029,0.833070,0.000000,0.00
1909,-3140.678422,10026.519051,0.000000,-6.407951,0.829622,0.000000,0.00
1910,-3147.085294,10027.345228,0.000000,-6.406872,0.826177,0.000000,0.00
1911,-3153.491086,10028.167962,0.000000,-6.405792,0.822734,0.000000,0.00
1912,-3159.895796,10028.987254,0.000000,-6.404710,0.819293,0.000000,0.00
1913,-3166.299422,10029.803109,0.000000,-6.403626,0.815854,0.000000,0.00
1914,-3172.701963,10030.615527,0.000000,-6.402542,0.812418,0.000000,0.00
1915,-3179.103419,10031.424512,0.000000,-6.401455,0.808985,0.000000,0.00
1916,-3185.503787,10032.230066,0.000000,-6.400368,0.805554,0.000000,0.00
1917,-3191.903066,10033.032190,0.000000,-6.399279,0.802125,0.000000,0.00
1918,-3198.301255,10033.830889,0.000000,-6.398189,0.798698,0.000000,0.00
1919,-3204.698353,10034.626163,0.000000,-6.397098,0.795274,0.000000,0.00
1920,-3211.094358,10035.418015,0.000000,-6.396005,0.791852,0.000000,0.00
1921,-3217.489269,10036.206447,0.000000,-6.394911,0.788433,0.000000,0.00
1922,-3223.883084,10036.991463,0.000000,-6.393815,0.785016,0.000000,0.00
1923,-3230.275802,10037.773064,0.000000,-6.392718,0.781601,0.000000,0.00
1924,-3236.667423,10038.551253,0.000000,-6.391620,0.778189,0.000000,0.00
1925,-3243.057944,10039.326031,0.000000,-6.390521,0.774779,0.000000,0.00
1926,-3249.447364,10040.097402,0.000000,-6.389420,0.771371,0.000000,0.00
1927,-3255.835682,10040.865368,0.000000,-6.388318,0.767966,0.000000,0.00
1928,-3262.222896,10041.629930,0.000000,-6.387215,0.764563,0.000000,0.00
1929,-3268.609006,10042.391093,0.000000,-6.386110,0.761162,0.000000,0.00
1930,-3274.994010,10043.148856,0.000000,-6.385004,0.757764,0.000000,0.00
1931,-3281.377906,10043.903224,0.000000,-6.383896,0.754368,0.000000,0.00
1932,-3287.760694,10044.654199,0.000000,-6.382788,0.750974,0.000000,0.00
1933,-3294.142372,10045.401782,0.000000,-6.381678,0.747583,0.000000,0.00
1934,-3300.522938,10046.145976,0.000000,-6.380566,0.744194,0.000000,0.00
1935,-3306.902392,10046.886784,0.000000,-6.379454,0.740808,0.000000,0.00
1936,-3313.280732,10047.624208,0.000000,-6.378340,0.737424,0.000000,0.00
1937,-3319.657956,10048.358249,0.000000,-6.377225,0.734042,0.000000,0.00
1938,-3326.034064,10049.088912,0.000000,-6.376108,0.730662,0.000000,0.00
1939,-3332.409055,10049.816197,0.000000,-6.374990,0.727285,0.000000,0.00
1940,-3338.782926,10050.540107,0.000000,-6.373871,0.723910,0.000000,0.00
1941,-3345.155677,10051.260645,0.000000,-6.372751,0.720538,0.000000,0.00
1942,-3351.527307,10051.977812,0.000000,-6.371629,0.717168,0.000000,0.00
1943,-3357.897813,10052.691612,0.000000,-6.370506,0.713800,0.000000,0.00
1944,-3364.267195,10053.402046,0.000000,-6.369382,0.710434,0.000000,0.00
1945,-3370.635452,10054.109117,0.000000,-6.368257,0.707071,0.000000,0.00
1946,-3377.002582,10054.812827,0.000000,-6.367130,0.703710,0.000000,0.00
1947,-3383.368585,10055.513179,0.000000,-6.366002,0.700352,0.000000,0.00
1948,-3389.733457,10056.210174,0.000000,-6.364873,0.696995,0.000000,0.00
1949,-3396.097200,10056.903815,0.000000,-6.363742,0.693641,0.000000,0.00
1950,-3402.459810,10057.594105,0.000000,-6.362611,0.690290,0.000000,0.00
1951,-3408.821288,10058.281046,0.000000,-6.361477,0.686941,0.000000,0.00
1952,-3415.181631,10058.964639,0.000000,-6.360343,0.683594,0.000000,0.00
1953,-3421.540839,10059.644888,0.000000,-6.359208,0.680249,0.000000,0.00
1954,-3427.898909,10060.321795,0.000000,-6.358071,0.676907,0.000000,0.00
1955,-3434.255842,10060.995362,0.000000,-6.356933,0.673567,0.000000,0.00
1956,-3440.611636,10061.665591,0.000000,-6.355793,0.670229,0.000000,0.00
1957,-3446.966289,10062.332484,0.000000,-6.354653,0.666894,0.000000,0.00
1958,-3453.319800,10062.996045,0.000000,-6.353511,0.663561,0.000000,0.00
1959,-3459.672168,10063.656275,0.000000,-6.352368,0.660230,0.000000,0.00
1960,-3466.023392,10064.313176,0.000000,-6.351224,0.656901,0.000000,0.00
1961,-3472.373470,10064.966751,0.000000,-6.350078,0.653575,0.000000,0.00
1962,-3478.722402,10065.617002,0.000000,-6.348932,0.650251,0.000000,0.00
1963,-3485.070186,10066.263932,0.000000,-6.347784,0.646930,0.000000,0.00
1964,-3491.416820,10066.907543,0.000000,-6.346635,0.643610,0.000000,0.00
1965,-3497.762304,10067.547836,0.000000,-6.345484,0.640293,0.000000,0.00
1966,-3504.106637,10068.184815,0.000000,-6.344333,0.636979,0.000000,0.00
1967,-3510.449817,10068.818481,0.000000,-6.343180,0.633666,0.000000,0.00
1968,-3516.791842,10069.448838,0.000000,-6.342026,0.630356,0.000000,0.00
1969,-3523.132713,10070.075886,0.000000,-6.340870,0.627049,0.000000,0.00
1970,-3529.472427,10070.699629,0.000000,-6.339714,0.623743,0.000000,0.00
1971,-3535.810983,10071.320069,0.000000,-6.338556,0.620440,0.000000,0.00
1972,-3542.148380,10071.937208,0.000000,-6.337397,0.617139,0.000000,0.00
1973,-3548.484618,10072.551049,0.000000,-6.336237,0.613840,0.000000,0.00
1974,-3554.819694,10073.161593,0.000000,-6.335076,0.610544,0.000000,0.00
1975,-3561.153607,10073.768842,0.000000,-6.333914,0.607250,0.000000,0.00
1976,-3567.486357,10074.372801,0.000000,-6.332750,0.603958,0.000000,0.00
1977,-3573.817942,10074.973469,0.000000,-6.331585,0.600669,0.000000,0.00
1978,-3580.148361,10075.570851,0.000000,-6.330419,0.597381,0.000000,0.00
1979,-3586.477613,10076.164947,0.000000,-6.329252,0.594096,0.000000,0.00
1980,-3592.805696,10076.755761,0.000000,-6.328083,0.590814,0.000000,0.00
1981,-3599.132610,10077.343294,0.000000,-6.326914,0.587533,0.000000,0.00
1982,-3605.458353,10077.927549,0.000000,-6.325743,0.584255,0.000000,0.00
1983,-3611.782924,10078.508529,0.000000,-6.324571,0.580979,0.000000,0.00
1984,-3618.106321,10079.086235,0.000000,-6.323398,0.577706,0.000000,0.00
1985,-3624.428545,10079.660669,0.000000,-6.322224,0.574434,0.000000,0.00
1986,-3630.749593,10080.231835,0.000000,-6.321048,0.571165,0.000000,0.00
1987,-3637.069464,10080.799733,0.000000,-6.319871,0.567899,0.000000,0.00
1988,-3643.388158,10081.364367,0.000000,-6.318694,0.564634,0.000000,0.00
1989,-3649.705672,10081.925739,0.000000,-6.317515,0.561372,0.000000,0.00
1990,-3656.022007,10082.483851,0.000000,-6.316334,0.558112,0.000000,0.00
1991,-3662.337160,10083.038705,0.000000,-6.315153,0.554854,0.000000,0.00
1992,-3668.651131,10083.590304,0.000000,-6.313971,0.551599,0.000000,0.00
1993,-3674.963918,10084.138649,0.000000,-6.312787,0.548345,0.000000,0.00
1994,-3681.275520,10084.683744,0.000000,-6.311602,0.545094,0.000000,0.00
1995,-3687.585937,10085.225589,0.000000,-6.310416,0.541846,0.000000,0.00
1996,-3693.895166,10085.764189,0.000000,-6.309229,0.538599,0.000000,0.00
1997,-3700.203207,10086.299544,0.000000,-6.308041,0.535355,0.000000,0.00
1998,-3706.510059,10086.831657,0.000000,-6.306852,0.532113,0.000000,0.00
1999,-3712.815721,10087.360530,0.000000,-6.305661,0.528873,0.000000,0.00
2000,-3719.120191,10087.886166,0.000000,-6.304470,0.525636,0.000000,0.00
2001,-3725.423468,10088.408567,0.000000,-6.303277,0.522401,0.000000,0.00
2002,-3731.725551,10088.927735,0.000000,-6.302083,0.519168,0.000000,0.00
2003,-3738.026439,10089.443672,0.000000,-6.300888,0.515937,0.000000,0.00
2004,-3744.326131,10089.956380,0.000000,-6.299692,0.512708,0.000000,0.00
2005,-3750.624626,10090.465862,0.000000,-6.298495,0.509482,0.000000,0.00
2006,-3756.921923,10090.972121,0.000000,-6.297297,0.506258,0.000000,0.00
2007,-3763.218020,10091.475157,0.000000,-6.296097,0.503036,0.000000,0.00
2008,-3769.512916,10091.974974,0.000000,-6.294896,0.499817,0.000000,0.00
2009,-3775.806611,10092.471574,0.000000,-6.293695,0.496600,0.000000,0.00
2010,-3782.099103,10092.964958,0.000000,-6.292492,0.493384,0.000000,0.00
2011,-3788.390390,10093.455130,0.000000,-6.291288,0.490172,0.000000,0.00
2012,-3794.680473,10093.942091,0.000000,-6.290083,0.486961,0.000000,0.00
2013,-3800.969350,10094.425843,0.000000,-6.288877,0.483753,0.000000,0.00
2014,-3807.257020,10094.906390,0.000000,-6.287669,0.480546,0.000000,0.00
2015,-3813.543481,10095.383732,0.000000,-6.286461,0.477342,0.000000,0.00
2016,-3819.828732,10095.857873,0.000000,-6.285252,0.474141,0.000000,0.00
2017,-3826.112773,10096.328814,0.000000,-6.284041,0.470941,0.000000,0.00
2018,-3832.395603,10096.796558,0.000000,-6.282829,0.467744,0.000000,0.00
2019,-3838.677220,10097.261107,0.000000,-6.281617,0.464549,0.000000,0.00
2020,-3844.957622,10097.722463,0.000000,-6.280403,0.461356,0.000000,0.00
2021,-3851.236810,10098.180629,0.000000,-6.279188,0.458165,0.000000,0.00
2022,-3857.514782,10098.635606,0.000000,-6.277972,0.454977,0.000000,0.00
2023,-3863.791537,10099.087397,0.000000,-6.276755,0.451791,0.000000,0.00
2024,-3870.067074,10099.536004,0.000000,-6.275537,0.448607,0.000000,0.00
2025,-3876.341392,10099.981429,0.000000,-6.274318,0.445425,0.000000,0.00
2026,-3882.614489,10100.423674,0.000000,-6.273097,0.442245,0.000000,0.00
2027,-3888.886365,10100.862742,0.000000,-6.271876,0.439068,0.000000,0.00
2028,-3895.157018,10101.298635,0.000000,-6.270653,0.435893,0.000000,0.00
2029,-3901.426448,10101.731355,0.000000,-6.269430,0.432720,0.000000,0.00
2030,-3907.694653,10102.160904,0.000000,-6.268205,0.429549,0.000000,0.00
2031,-3913.961633,10102.587285,0.000000,-6.266980,0.426381,0.000000,0.00
2032,-3920.227386,10103.010499,0.000000,-6.265753,0.423214,0.000000,0.00
2033,-3926.491911,10103.430550,0.000000,-6.264525,0.420050,0.000000,0.00
2034,-3932.755207,10103.847438,0.000000,-6.263296,0.416888,0.000000,0.00
2035,-3939.017273,10104.261166,0.000000,-6.262066,0.413728,0.000000,0.00
2036,-3945.278109,10104.671737,0.000000,-6.260835,0.410571,0.000000,0.00
2037,-3951.537712,10105.079153,0.000000,-6.259603,0.407416,0.000000,0.00
2038,-3957.796083,10105.483415,0.000000,-6.258370,0.404262,0.000000,0.00
2039,-3964.053219,10105.884526,0.000000,-6.257136,0.401111,0.000000,0.00
2040,-3970.309120,10106.282489,0.000000,-6.255901,0.397963,0.000000,0.00
2041,-3976.563786,10106.677305,0.000000,-6.254665,0.394816,0.000000,0.00
2042,-3982.817213,10107.068976,0.000000,-6.253428,0.391671,0.000000,0.00
2043,-3989.069403,10107.457505,0.000000,-6.252190,0.388529,0.000000,0.00
2044,-3995.320353,10107.842895,0.000000,-6.250950,0.385389,0.000000,0.00
2045,-4001.570063,10108.225146,0.000000,-6.249710,0.382251,0.000000,0.00
2046,-4007.818532,10108.604261,0.000000,-6.248469,0.379116,0.000000,0.00
2047,-4014.065758,10108.980243,0.000000,-6.247226,0.375982,0.000000,0.00
2048,-4020.311741,10109.353094,0.000000,-6.245983,0.372851,0.000000,0.00
2049,-4026.556480,10109.722816,0.000000,-6.244738,0.369721,0.000000,0.00
2050,-4032.799973,10110.089410,0.000000,-6.243493,0.366594,0.000000,0.00
2051,-4039.042219,10110.452880,0.000000,-6.242247,0.363470,0.000000,0.00
2052,-4045.283218,10110.813227,0.000000,-6.240999,0.360347,0.000000,0.00
2053,-4051.522969,10111.170453,0.000000,-6.239751,0.357226,0.000000,0.00
2054,-4057.761470,10111.524561,0.000000,-6.238501,0.354108,0.000000,0.00
2055,-4063.998721,10111.875553,0.000000,-6.237251,0.350992,0.000000,0.00
2056,-4070.234720,10112.223431,0.000000,-6.235999,0.347878,0.000000,0.00
2057,-4076.469466,10112.568197,0.000000,-6.234747,0.344766,0.000000,0.00
2058,-4082.702959,10112.909854,0.000000,-6.233493,0.341656,0.000000,0.00
2059,-4088.935198,10113.248403,0.000000,-6.232238,0.338549,0.000000,0.00
2060,-4095.166181,10113.583846,0.000000,-6.230983,0.335444,0.000000,0.00
2061,-4101.395907,10113.916187,0.000000,-6.229726,0.332340,0.000000,0.00
2062,-4107.624376,10114.245426,0.000000,-6.228469,0.329239,0.000000,0.00
2063,-4113.851586,10114.571566,0.000000,-6.227210,0.326140,0.000000,0.00
2064,-4120.077537,10114.894610,0.000000,-6.225951,0.323044,0.000000,0.00
2065,-4126.302227,10115.214559,0.000000,-6.224690,0.319949,0.000000,0.00
2066,-4132.525656,10115.531416,0.000000,-6.223429,0.316857,0.000000,0.00
2067,-4138.747822,10115.845182,0.000000,-6.222166,0.313766,0.000000,0.00
2068,-4144.968725,10116.155861,0.000000,-6.220903,0.310678,0.000000,0.00
2069,-4151.188364,10116.463453,0.000000,-6.219638,0.307592,0.000000,0.00
2070,-4157.406737,10116.767962,0.000000,-6.218373,0.304508,0.000000,0.00
2071,-4163.623843,10117.069388,0.000000,-6.217107,0.301427,0.000000,0.00
2072,-4169.839682,10117.367736,0.000000,-6.215839,0.298347,0.000000,0.00
2073,-4176.054253,10117.663005,0.000000,-6.214571,0.295270,0.000000,0.00
2074,-4182.267555,10117.955200,0.000000,-6.213302,0.292195,0.000000,0.00
2075,-4188.479586,10118.244321,0.000000,-6.212031,0.289121,0.000000,0.00
2076,-4194.690346,10118.530372,0.000000,-6.210760,0.286050,0.000000,0.00
2077,-4200.899834,10118.813353,0.000000,-6.209488,0.282981,0.000000,0.00
2078,-4207.108048,10119.093268,0.000000,-6.208215,0.279915,0.000000,0.00
2079,-4213.314989,10119.370118,0.000000,-6.206940,0.276850,0.000000,0.00
2080,-4219.520654,10119.643905,0.000000,-6.205665,0.273788,0.000000,0.00
2081,-4225.725043,10119.914633,0.000000,-6.204389,0.270727,0.000000,0.00
2082,-4231.928156,10120.182302,0.000000,-6.203112,0.267669,0.000000,0.00
2083,-4238.129990,10120.446915,0.000000,-6.201834,0.264613,0.000000,0.00
2084,-4244.330545,10120.708474,0.000000,-6.200555,0.261559,0.000000,0.00
2085,-4250.529821,10120.966981,0.000000,-6.199276,0.258507,0.000000,0.00
2086,-4256.727816,10121.222438,0.000000,-6.197995,0.255457,0.000000,0.00
2087,-4262.924529,10121.474848,0.000000,-6.196713,0.252410,0.000000,0.00
2088,-4269.119959,10121.724212,0.000000,-6.195430,0.249364,0.000000,0.00
2089,-4275.314105,10121.970533,0.000000,-6.194147,0.246321,0.000000,0.00
2090,-4281.506968,10122.213813,0.000000,-6.192862,0.243280,0.000000,0.00
2091,-4287.698544,10122.454053,0.000000,-6.191577,0.240241,0.000000,0.00
2092,-4293.888834,10122.691257,0.000000,-6.190290,0.237203,0.000000,0.00
2093,-4300.077837,10122.925425,0.000000,-6.189003,0.234169,0.000000,0.00
2094,-4306.265552,10123.156561,0.000000,-6.187715,0.231136,0.000000,0.00
2095,-4312.451977,10123.384666,0.000000,-6.186425,0.228105,0.000000,0.00
2096,-4318.637112,10123.609743,0.000000,-6.185135,0.225076,0.000000,0.00
2097,-4324.820956,10123.831793,0.000000,-6.183844,0.222050,0.000000,0.00
2098,-4331.003508,10124.050818,0.000000,-6.182552,0.219026,0.000000,0.00
