time(s),x,y,z,vx,vy,vz,fuel_mass
1648,561.272499,7980.700871,0.000000,-6.322275,0.423001,0.000000,0.00
1649,554.949788,7981.117659,0.000000,-6.322712,0.416789,0.000000,0.00
1650,548.626644,7981.528236,0.000000,-6.323143,0.410576,0.000000,0.00
1651,542.303074,7981.932599,0.000000,-6.323571,0.404364,0.000000,0.00
1652,535.979081,7982.330750,0.000000,-6.323993,0.398151,0.000000,0.00
1653,529.654671,7982.722687,0.000000,-6.324410,0.391937,0.000000,0.00
1654,523.329849,7983.108410,0.000000,-6.324822,0.385723,0.000000,0.00
1655,517.004619,7983.487919,0.000000,-6.325230,0.379509,0.000000,0.00
1656,510.678987,7983.861213,0.000000,-6.325632,0.373294,0.000000,0.00
1657,504.352958,7984.228293,0.000000,-6.326030,0.367079,0.000000,0.00
1658,498.026536,7984.589157,0.000000,-6.326422,0.360864,0.000000,0.00
1659,491.699726,7984.943805,0.000000,-6.326810,0.354648,0.000000,0.00
1660,485.372533,7985.292237,0.000000,-6.327193,0.348432,0.000000,0.00
1661,479.044963,7985.634453,0.000000,-6.327570,0.342216,0.000000,0.00
1662,472.717020,7985.970452,0.000000,-6.327943,0.335999,0.000000,0.00
1663,466.388708,7986.300234,0.000000,-6.328311,0.329782,0.000000,0.00
1664,460.060034,7986.623798,0.000000,-6.328674,0.323564,0.000000,0.00
1665,453.731001,7986.941145,0.000000,-6.329033,0.317346,0.000000,0.00
1666,447.401615,7987.252273,0.000000,-6.329386,0.311128,0.000000,0.00
1667,441.071881,7987.557183,0.000000,-6.329734,0.304910,0.000000,0.00
1668,434.741803,7987.855874,0.000000,-6.330078,0.298691,0.000000,0.00
1669,428.411387,7988.148345,0.000000,-6.330416,0.292472,0.000000,0.00
1670,422.080637,7988.434597,0.000000,-6.330750,0.286252,0.000000,0.00
1671,415.749559,7988.714629,0.000000,-6.331078,0.280032,0.000000,0.00
1672,409.418157,7988.988441,0.000000,-6.331402,0.273812,0.000000,0.00
1673,403.086436,7989.256032,0.000000,-6.331721,0.267591,0.000000,0.00
1674,396.754401,7989.517402,0.000000,-6.332035,0.261370,0.000000,0.00
1675,390.422058,7989.772551,0.000000,-6.332344,0.255149,0.000000,0.00
1676,384.089410,7990.021478,0.000000,-6.332648,0.248927,0.000000,0.00
1677,377.756463,7990.264184,0.000000,-6.332947,0.242705,0.000000,0.00
1678,371.423222,7990.500667,0.000000,-6.333241,0.236483,0.000000,0.00
1679,365.089692,7990.730927,0.000000,-6.333530,0.230260,0.000000,0.00
1680,358.755878,7990.954965,0.000000,-6.333815,0.224038,0.000000,0.00
1681,352.421784,7991.172779,0.000000,-6.334094,0.217814,0.000000,0.00
1682,346.087415,7991.384370,0.000000,-6.334368,0.211591,0.000000,0.00
1683,339.752777,7991.589736,0.000000,-6.334638,0.205367,0.000000,0.00
1684,333.417875,7991.788879,0.000000,-6.334903,0.199143,0.000000,0.00
1685,327.082713,7991.981797,0.000000,-6.335162,0.192918,0.000000,0.00
1686,320.747296,7992.168491,0.000000,-6.335417,0.186693,0.000000,0.00
1687,314.411629,7992.348959,0.000000,-6.335667,0.180468,0.000000,0.00
1688,308.075717,7992.523202,0.000000,-6.335912,0.174243,0.000000,0.00
1689,301.739566,7992.691219,0.000000,-6.336152,0.168017,0.000000,0.00
1690,295.403179,7992.853010,0.000000,-6.336387,0.161791,0.000000,0.00
1691,289.066562,7993.008575,0.000000,-6.336617,0.155565,0.000000,0.00
1692,282.729720,7993.157913,0.000000,-6.336842,0.149338,0.000000,0.00
1693,276.392658,7993.301024,0.000000,-6.337062,0.143111,0.000000,0.00
1694,270.055380,7993.437908,0.000000,-6.337278,0.136884,0.000000,0.00
1695,263.717892,7993.568564,0.000000,-6.337488,0.130656,0.000000,0.00
1696,257.380199,7993.692993,0.000000,-6.337693,0.124429,0.000000,0.00
1697,251.042305,7993.811193,0.000000,-6.337894,0.118200,0.000000,0.00
1698,244.704215,7993.923165,0.000000,-6.338090,0.111972,0.000000,0.00
1699,238.365935,7994.028909,0.000000,-6.338280,0.105743,0.000000,0.00
1700,232.027469,7994.128423,0.000000,-6.338466,0.099514,0.000000,0.00
1701,225.688822,7994.221708,0.000000,-6.338647,0.093285,0.000000,0.00
1702,219.349999,7994.308764,0.000000,-6.338823,0.087056,0.000000,0.00
1703,213.011006,7994.389590,0.000000,-6.338994,0.080826,0.000000,0.00
1704,206.671846,7994.464186,0.000000,-6.339160,0.074596,0.000000,0.00
1705,200.332525,7994.532551,0.000000,-6.339321,0.068366,0.000000,0.00
1706,193.993049,7994.594686,0.000000,-6.339477,0.062135,0.000000,0.00
1707,187.653421,7994.650590,0.000000,-6.339628,0.055904,0.000000,0.00
1708,181.313646,7994.700263,0.000000,-6.339774,0.049673,0.000000,0.00
1709,174.973731,7994.743705,0.000000,-6.339916,0.043441,0.000000,0.00
1710,168.633679,7994.780915,0.000000,-6.340052,0.037210,0.000000,0.00
1711,162.293495,7994.811892,0.000000,-6.340183,0.030978,0.000000,0.00
1712,155.953185,7994.836638,0.000000,-6.340310,0.024746,0.000000,0.00
1713,149.612754,7994.855151,0.000000,-6.340432,0.018513,0.000000,0.00
1714,143.272206,7994.867432,0.000000,-6.340548,0.012281,0.000000,0.00
1715,136.931546,7994.873480,0.000000,-6.340660,0.006048,0.000000,0.00
1716,130.590779,7994.873294,0.000000,-6.340767,-0.000186,0.000000,0.00
1717,124.249911,7994.866875,0.000000,-6.340868,-0.006419,0.000000,0.00
1718,117.908946,7994.854222,0.000000,-6.340965,-0.012653,0.000000,0.00
1719,111.567888,7994.835335,0.000000,-6.341057,-0.018887,0.000000,0.00
1720,105.226744,7994.810215,0.000000,-6.341144,-0.025121,0.000000,0.00
1721,98.885518,7994.778859,0.000000,-6.341226,-0.031355,0.000000,0.00
1722,92.544214,7994.741269,0.000000,-6.341303,-0.037590,0.000000,0.00
1723,86.202839,7994.697444,0.000000,-6.341376,-0.043825,0.000000,0.00
1724,79.861396,7994.647384,0.000000,-6.341443,-0.050060,0.000000,0.00
1725,73.519891,7994.591089,0.000000,-6.341505,-0.056295,0.000000,0.00
1726,67.178328,7994.528558,0.000000,-6.341562,-0.062531,0.000000,0.00
1727,60.836714,7994.459791,0.000000,-6.341615,-0.068767,0.000000,0.00
1728,54.495051,7994.384788,0.000000,-6.341662,-0.075003,0.000000,0.00
1729,48.153346,7994.303549,0.000000,-6.341705,-0.081239,0.000000,0.00
1730,41.811604,7994.216074,0.000000,-6.341742,-0.087476,0.000000,0.00
1731,35.469829,7994.122361,0.000000,-6.341775,-0.093712,0.000000,0.00
1732,29.128026,7994.022412,0.000000,-6.341803,-0.099949,0.000000,0.00
1733,22.786201,7993.916226,0.000000,-6.341825,-0.106186,0.000000,0.00
1734,16.444358,7993.803802,0.000000,-6.341843,-0.112424,0.000000,0.00
1735,10.102502,7993.685141,0.000000,-6.341856,-0.118661,0.000000,0.00
1736,3.760638,7993.560242,0.000000,-6.341864,-0.124899,0.000000,0.00
1737,-2.581229,7993.429104,0.000000,-6.341867,-0.131137,0.000000,0.00
1738,-8.923094,7993.291729,0.000000,-6.341865,-0.137375,0.000000,0.00
1739,-15.264951,7993.148115,0.000000,-6.341858,-0.143614,0.000000,0.00
1740,-21.606797,7992.998263,0.000000,-6.341846,-0.149852,0.000000,0.00
1741,-27.948626,7992.842172,0.000000,-6.341829,-0.156091,0.000000,0.00
1742,-34.290434,7992.679842,0.000000,-6.341807,-0.162330,0.000000,0.00
1743,-40.632214,7992.511273,0.000000,-6.341780,-0.168569,0.000000,0.00
1744,-46.973963,7992.336464,0.000000,-6.341749,-0.174809,0.000000,0.00
1745,-53.315675,7992.155416,0.000000,-6.341712,-0.181048,0.000000,0.00
1746,-59.657346,7991.968127,0.000000,-6.341670,-0.187288,0.000000,0.00
1747,-65.998969,7991.774599,0.000000,-6.341624,-0.193528,0.000000,0.00
1748,-72.340542,7991.574831,0.000000,-6.341572,-0.199768,0.000000,0.00
1749,-78.682058,7991.368823,0.000000,-6.341516,-0.206008,0.000000,0.00
1750,-85.023512,7991.156574,0.000000,-6.341454,-0.212249,0.000000,0.00
1751,-91.364900,7990.938084,0.000000,-6.341388,-0.218490,0.000000,0.00
1752,-97.706217,7990.713353,0.000000,-6.341317,-0.224731,0.000000,0.00
1753,-104.047457,7990.482382,0.000000,-6.341240,-0.230972,0.000000,0.00
1754,-110.388616,7990.245169,0.000000,-6.341159,-0.237213,0.000000,0.00
1755,-116.729689,7990.001715,0.000000,-6.341073,-0.243454,0.000000,0.00
1756,-123.070671,7989.752019,0.000000,-6.340982,-0.249696,0.000000,0.00
1757,-129.411556,7989.496082,0.000000,-6.340886,-0.255937,0.000000,0.00
1758,-135.752341,7989.233902,0.000000,-6.340784,-0.262179,0.000000,0.00
1759,-142.093019,7988.965481,0.000000,-6.340678,-0.268421,0.000000,0.00
1760,-148.433586,7988.690817,0.000000,-6.340567,-0.274664,0.000000,0.00
1761,-154.774038,7988.409911,0.000000,-6.340451,-0.280906,0.000000,0.00
1762,-161.114368,7988.122763,0.000000,-6.340330,-0.287149,0.000000,0.00
1763,-167.454573,7987.829372,0.000000,-6.340204,-0.293391,0.000000,0.00
1764,-173.794646,7987.529738,0.000000,-6.340074,-0.299634,0.000000,0.00
1765,-180.134584,7987.223860,0.000000,-6.339938,-0.305877,0.000000,0.00
1766,-186.474381,7986.911740,0.000000,-6.339797,-0.312120,0.000000,0.00
1767,-192.814032,7986.593377,0.000000,-6.339651,-0.318363,0.000000,0.00
1768,-199.153533,7986.268770,0.000000,-6.339500,-0.324607,0.000000,0.00
1769,-205.492877,7985.937920,0.000000,-6.339345,-0.330850,0.000000,0.00
1770,-211.832062,7985.600826,0.000000,-6.339184,-0.337094,0.000000,0.00
1771,-218.171080,7985.257488,0.000000,-6.339018,-0.343338,0.000000,0.00
1772,-224.509928,7984.907906,0.000000,-6.338848,-0.349582,0.000000,0.00
1773,-230.848600,7984.552080,0.000000,-6.338672,-0.355826,0.000000,0.00
1774,-237.187092,7984.190009,0.000000,-6.338492,-0.362070,0.000000,0.00
1775,-243.525398,7983.821695,0.000000,-6.338306,-0.368315,0.000000,0.00
1776,-249.863514,7983.447135,0.000000,-6.338116,-0.374559,0.000000,0.00
1777,-256.201435,7983.066332,0.000000,-6.337920,-0.380804,0.000000,0.00
1778,-262.539155,7982.679283,0.000000,-6.337720,-0.387049,0.000000,0.00
1779,-268.876669,7982.285989,0.000000,-6.337515,-0.393293,0.000000,0.00
1780,-275.213973,7981.886451,0.000000,-6.337304,-0.399538,0.000000,0.00
1781,-281.551062,7981.480667,0.000000,-6.337089,-0.405784,0.000000,0.00
1782,-287.887931,7981.068639,0.000000,-6.336869,-0.412029,0.000000,0.00
1783,-294.224574,7980.650365,0.000000,-6.336643,-0.418274,0.000000,0.00
1784,-300.560987,7980.225845,0.000000,-6.336413,-0.424520,0.000000,0.00
1785,-306.897165,7979.795080,0.000000,-6.336178,-0.430765,0.000000,0.00
1786,-313.233103,7979.358069,0.000000,-6.335938,-0.437011,0.000000,0.00
1787,-319.568795,7978.914812,0.000000,-6.335692,-0.443257,0.000000,0.00
1788,-325.904237,7978.465310,0.000000,-6.335442,-0.449502,0.000000,0.00
1789,-332.239425,7978.009561,0.000000,-6.335187,-0.455748,0.000000,0.00
1790,-338.574352,7977.547567,0.000000,-6.334927,-0.461995,0.000000,0.00
1791,-344.909014,7977.079326,0.000000,-6.334662,-0.468241,0.000000,0.00
1792,-351.243405,7976.604839,0.000000,-6.334392,-0.474487,0.000000,0.00
1793,-357.577522,7976.124106,0.000000,-6.334117,-0.480733,0.000000,0.00
1794,-363.911359,7975.637126,0.000000,-6.333837,-0.486980,0.000000,0.00
1795,-370.244911,7975.143899,0.000000,-6.333552,-0.493226,0.000000,0.00
1796,-376.578173,7974.644426,0.000000,-6.333262,-0.499473,0.000000,0.00
1797,-382.911139,7974.138707,0.000000,-6.332967,-0.505720,0.000000,0.00
1798,-389.243806,7973.626740,0.000000,-6.332667,-0.511967,0.000000,0.00
1799,-395.576168,7973.108527,0.000000,-6.332362,-0.518213,0.000000,0.00
1800,-401.908220,7972.584066,0.000000,-6.332052,-0.524460,0.000000,0.00
1801,-408.239957,7972.053359,0.000000,-6.331737,-0.530707,0.000000,0.00
1802,-414.571374,7971.516404,0.000000,-6.331417,-0.536955,0.000000,0.00
1803,-420.902466,7970.973203,0.000000,-6.331092,-0.543202,0.000000,0.00
1804,-427.233229,7970.423754,0.000000,-6.330762,-0.549449,0.000000,0.00
1805,-433.563656,7969.868058,0.000000,-6.330427,-0.555696,0.000000,0.00
1806,-439.893744,7969.306114,0.000000,-6.330088,-0.561944,0.000000,0.00
1807,-446.223487,7968.737923,0.000000,-6.329743,-0.568191,0.000000,0.00
1808,-452.552879,7968.163484,0.000000,-6.329393,-0.574439,0.000000,0.00
1809,-458.881917,7967.582798,0.000000,-6.329038,-0.580686,0.000000,0.00
1810,-465.210596,7966.995864,0.000000,-6.328678,-0.586934,0.000000,0.00
1811,-471.538909,7966.402683,0.000000,-6.328313,-0.593181,0.000000,0.00
1812,-477.866853,7965.803254,0.000000,-6.327944,-0.599429,0.000000,0.00
1813,-484.194422,7965.197577,0.000000,-6.327569,-0.605677,0.000000,0.00
1814,-490.521611,7964.585652,0.000000,-6.327189,-0.611925,0.000000,0.00
1815,-496.848415,7963.967479,0.000000,-6.326804,-0.618173,0.000000,0.00
1816,-503.174829,7963.343058,0.000000,-6.326414,-0.624421,0.000000,0.00
1817,-509.500849,7962.712390,0.000000,-6.326020,-0.630669,0.000000,0.00
1818,-515.826469,7962.075473,0.000000,-6.325620,-0.636917,0.000000,0.00
1819,-522.151684,7961.432308,0.000000,-6.325215,-0.643165,0.000000,0.00
1820,-528.476489,7960.782896,0.000000,-6.324805,-0.649413,0.000000,0.00
1821,-534.800880,7960.127235,0.000000,-6.324391,-0.655661,0.000000,0.00
1822,-541.124851,7959.465326,0.000000,-6.323971,-0.661909,0.000000,0.00
1823,-547.448397,7958.797169,0.000000,-6.323546,-0.668157,0.000000,0.00
1824,-553.771513,7958.122763,0.000000,-6.323116,-0.674405,0.000000,0.00
1825,-560.094194,7957.442109,0.000000,-6.322681,-0.680654,0.000000,0.00
1826,-566.416436,7956.755208,0.000000,-6.322242,-0.686902,0.000000,0.00
1827,-572.738233,7956.062057,0.000000,-6.321797,-0.693150,0.000000,0.00
1828,-579.059580,7955.362659,0.000000,-6.321347,-0.699399,0.000000,0.00
1829,-585.380472,7954.657012,0.000000,-6.320892,-0.705647,0.000000,0.00
1830,-591.700904,7953.945117,0.000000,-6.320432,-0.711895,0.000000,0.00
1831,-598.020872,7953.226973,0.000000,-6.319968,-0.718144,0.000000,0.00
1832,-604.340369,7952.502581,0.000000,-6.319498,-0.724392,0.000000,0.00
1833,-610.659392,7951.771941,0.000000,-6.319023,-0.730640,0.000000,0.00
1834,-616.977935,7951.035053,0.000000,-6.318543,-0.736889,0.000000,0.00
1835,-623.295994,7950.291916,0.000000,-6.318058,-0.743137,0.000000,0.00
1836,-629.613562,7949.542530,0.000000,-6.317568,-0.749385,0.000000,0.00
1837,-635.930635,7948.786896,0.000000,-6.317073,-0.755634,0.000000,0.00
1838,-642.247209,7948.025014,0.000000,-6.316574,-0.761882,0.000000,0.00
1839,-648.563278,7947.256884,0.000000,-6.316069,-0.768131,0.000000,0.00
1840,-654.878836,7946.482505,0.000000,-6.315559,-0.774379,0.000000,0.00
1841,-661.193880,7945.701878,0.000000,-6.315044,-0.780627,0.000000,0.00
1842,-667.508404,7944.915002,0.000000,-6.314524,-0.786876,0.000000,0.00
1843,-673.822403,7944.121878,0.000000,-6.313999,-0.793124,0.000000,0.00
1844,-680.135872,7943.322506,0.000000,-6.313469,-0.799372,0.000000,0.00
1845,-686.448806,7942.516885,0.000000,-6.312934,-0.805621,0.000000,0.00
1846,-692.761199,7941.705016,0.000000,-6.312394,-0.811869,0.000000,0.00
1847,-699.073048,7940.886899,0.000000,-6.311849,-0.818117,0.000000,0.00
1848,-705.384347,7940.062534,0.000000,-6.311299,-0.824365,0.000000,0.00
1849,-711.695091,7939.231920,0.000000,-6.310744,-0.830614,0.000000,0.00
1850,-718.005274,7938.395058,0.000000,-6.310184,-0.836862,0.000000,0.00
1851,-724.314893,7937.551948,0.000000,-6.309618,-0.843110,0.000000,0.00
1852,-730.623941,7936.702590,0.000000,-6.309048,-0.849358,0.000000,0.00
1853,-736.932414,7935.846984,0.000000,-6.308473,-0.855606,0.000000,0.00
1854,-743.240307,7934.985130,0.000000,-6.307893,-0.861854,0.000000,0.00
1855,-749.547615,7934.117028,0.000000,-6.307308,-0.868102,0.000000,0.00
1856,-755.854332,7933.242677,0.000000,-6.306717,-0.874350,0.000000,0.00
1857,-762.160454,7932.362079,0.000000,-6.306122,-0.880598,0.000000,0.00
1858,-768.465976,7931.475233,0.000000,-6.305522,-0.886846,0.000000,0.00
1859,-774.770893,7930.582139,0.000000,-6.304916,-0.893094,0.000000,0.00
1860,-781.075199,7929.682797,0.000000,-6.304306,-0.899342,0.000000,0.00
1861,-787.378890,7928.777208,0.000000,-6.303691,-0.905590,0.000000,0.00
1862,-793.681960,7927.865370,0.000000,-6.303070,-0.911837,0.000000,0.00
1863,-799.984405,7926.947285,0.000000,-6.302445,-0.918085,0.000000,0.00
1864,-806.286219,7926.022953,0.000000,-6.301814,-0.924332,0.000000,0.00
1865,-812.587398,7925.092373,0.000000,-6.301179,-0.930580,0.000000,0.00
1866,-818.887936,7924.155545,0.000000,-6.300538,-0.936827,0.000000,0.00
1867,-825.187828,7923.212471,0.000000,-6.299893,-0.943075,0.000000,0.00
1868,-831.487070,7922.263148,0.000000,-6.299242,-0.949322,0.000000,0.00
1869,-837.785657,7921.307579,0.000000,-6.298586,-0.955569,0.000000,0.00
1870,-844.083582,7920.345762,0.000000,-6.297926,-0.961817,0.000000,0.00
1871,-850.380842,7919.377698,0.000000,-6.297260,-0.968064,0.000000,0.00
1872,-856.677431,7918.403388,0.000000,-6.296589,-0.974311,0.000000,0.00
1873,-862.973344,7917.422830,0.000000,-6.295913,-0.980558,0.000000,0.00
1874,-869.268576,7916.436025,0.000000,-6.295232,-0.986805,0.000000,0.00
1875,-875.563122,7915.442973,0.000000,-6.294546,-0.993052,0.000000,0.00
1876,-881.856978,7914.443675,0.000000,-6.293855,-0.999298,0.000000,0.00
1877,-888.150137,7913.438130,0.000000,-6.293159,-1.005545,0.000000,0.00
1878,-894.442595,7912.426339,0.000000,-6.292458,-1.011791,0.000000,0.00
1879,-900.734347,7911.408301,0.000000,-6.291752,-1.018038,0.000000,0.00
1880,-907.025388,7910.384017,0.000000,-6.291041,-1.024284,0.000000,0.00
1881,-913.315713,7909.353486,0.000000,-6.290325,-1.030531,0.000000,0.00
1882,-919.605316,7908.316709,0.000000,-6.289603,-1.036777,0.000000,0.00
1883,-925.894193,7907.273686,0.000000,-6.288877,-1.043023,0.000000,0.00
1884,-932.182339,7906.224418,0.000000,-6.288146,-1.049269,0.000000,0.00
1885,-938.469748,7905.168903,0.000000,-6.287409,-1.055515,0.000000,0.00
1886,-944.756416,7904.107142,0.000000,-6.286668,-1.061760,0.000000,0.00
1887,-951.042338,7903.039136,0.000000,-6.285921,-1.068006,0.000000,0.00
1888,-957.327507,7901.964885,0.000000,-6.285170,-1.074252,0.000000,0.00
1889,-963.611920,7900.884387,0.000000,-6.284413,-1.080497,0.000000,0.00
1890,-969.895572,7899.797645,0.000000,-6.283651,-1.086742,0.000000,0.00
1891,-976.178456,7898.704657,0.000000,-6.282885,-1.092988,0.000000,0.00
1892,-982.460569,7897.605424,0.000000,-6.282113,-1.099233,0.000000,0.00
1893,-988.741905,7896.499947,0.000000,-6.281336,-1.105478,0.000000,0.00
1894,-995.022459,7895.388224,0.000000,-6.280554,-1.111723,0.000000,0.00
1895,-1001.302226,7894.270257,0.000000,-6.279767,-1.117967,0.000000,0.00
1896,-1007.581201,7893.146045,0.000000,-6.278975,-1.124212,0.000000,0.00
1897,-1013.859379,7892.015588,0.000000,-6.278178,-1.130456,0.000000,0.00
1898,-1020.136755,7890.878888,0.000000,-6.277376,-1.136701,0.000000,0.00
1899,-1026.413323,7889.735943,0.000000,-6.276568,-1.142945,0.000000,0.00
1900,-1032.689079,7888.586754,0.000000,-6.275756,-1.149189,0.000000,0.00
1901,-1038.964018,7887.431321,0.000000,-6.274939,-1.155433,0.000000,0.00
1902,-1045.238134,7886.269644,0.000000,-6.274116,-1.161677,0.000000,0.00
1903,-1051.511423,7885.101724,0.000000,-6.273289,-1.167920,0.000000,0.00
1904,-1057.783879,7883.927560,0.000000,-6.272456,-1.174164,0.000000,0.00
1905,-1064.055498,7882.747153,0.000000,-6.271618,-1.180407,0.000000,0.00
1906,-1070.326273,7881.560502,0.000000,-6.270776,-1.186650,0.000000,0.00
1907,-1076.596201,7880.367609,0.000000,-6.269928,-1.192893,0.000000,0.00
1908,-1082.865276,7879.168473,0.000000,-6.269075,-1.199136,0.000000,0.00
1909,-1089.133493,7877.963093,0.000000,-6.268217,-1.205379,0.000000,0.00
1910,-1095.400847,7876.751472,0.000000,-6.267354,-1.211622,0.000000,0.00
1911,-1101.667333,7875.533608,0.000000,-6.266486,-1.217864,0.000000,0.00
1912,-1107.932946,7874.309501,0.000000,-6.265613,-1.224106,0.000000,0.00
1913,-1114.197680,7873.079153,0.000000,-6.264734,-1.230348,0.000000,0.00
1914,-1120.461531,7871.842563,0.000000,-6.263851,-1.236590,0.000000,0.00
1915,-1126.724494,7870.599731,0.000000,-6.262963,-1.242832,0.000000,0.00
1916,-1132.986563,7869.350657,0.000000,-6.262069,-1.249074,0.000000,0.00
1917,-1139.247734,7868.095342,0.000000,-6.261171,-1.255315,0.000000,0.00
1918,-1145.508000,7866.833786,0.000000,-6.260267,-1.261556,0.000000,0.00
1919,-1151.767359,7865.565988,0.000000,-6.259358,-1.267797,0.000000,0.00
1920,-1158.025803,7864.291950,0.000000,-6.258444,-1.274038,0.000000,0.00
1921,-1164.283328,7863.011671,0.000000,-6.257525,-1.280279,0.000000,0.00
1922,-1170.539929,7861.725152,0.000000,-6.256601,-1.286519,0.000000,0.00
1923,-1176.795601,7860.432392,0.000000,-6.255672,-1.292760,0.000000,0.00
1924,-1183.050339,7859.133392,0.000000,-6.254738,-1.299000,0.000000,0.00
1925,-1189.304138,7857.828153,0.000000,-6.253799,-1.305240,0.000000,0.00
1926,-1195.556992,7856.516673,0.000000,-6.252854,-1.311479,0.000000,0.00
1927,-1201.808896,7855.198954,0.000000,-6.251905,-1.317719,0.000000,0.00
1928,-1208.059846,7853.874996,0.000000,-6.250950,-1.323958,0.000000,0.00
1929,-1214.309837,7852.544798,0.000000,-6.249990,-1.330197,0.000000,0.00
1930,-1220.558862,7851.208362,0.000000,-6.249026,-1.336436,0.000000,0.00
1931,-1226.806918,7849.865687,0.000000,-6.248056,-1.342675,0.000000,0.00
1932,-1233.053999,7848.516773,0.000000,-6.247081,-1.348914,0.000000,0.00
1933,-1239.300100,7847.161621,0.000000,-6.246101,-1.355152,0.000000,0.00
1934,-1245.545215,7845.800231,0.000000,-6.245115,-1.361390,0.000000,0.00
1935,-1251.789340,7844.432603,0.000000,-6.244125,-1.367628,0.000000,0.00
1936,-1258.032470,7843.058738,0.000000,-6.243130,-1.373866,0.000000,0.00
1937,-1264.274599,7841.678635,0.000000,-6.242129,-1.380103,0.000000,0.00
1938,-1270.515723,7840.292295,0.000000,-6.241124,-1.386340,0.000000,0.00
1939,-1276.755836,7838.899717,0.000000,-6.240113,-1.392577,0.000000,0.00
1940,-1282.994933,7837.500903,0.000000,-6.239097,-1.398814,0.000000,0.00
1941,-1289.233010,7836.095853,0.000000,-6.238076,-1.405050,0.000000,0.00
1942,-1295.470060,7834.684566,0.000000,-6.237050,-1.411287,0.000000,0.00
1943,-1301.706079,7833.267043,0.000000,-6.236019,-1.417523,0.000000,0.00
1944,-1307.941062,7831.843285,0.000000,-6.234983,-1.423759,0.000000,0.00
1945,-1314.175004,7830.413291,0.000000,-6.233942,-1.429994,0.000000,0.00
1946,-1320.407899,7828.977061,0.000000,-6.232895,-1.436230,0.000000,0.00
1947,-1326.639742,7827.534596,0.000000,-6.231843,-1.442465,0.000000,0.00
1948,-1332.870529,7826.085897,0.000000,-6.230787,-1.448700,0.000000,0.00
1949,-1339.100254,7824.630962,0.000000,-6.229725,-1.454934,0.000000,0.00
1950,-1345.328912,7823.169794,0.000000,-6.228658,-1.461169,0.000000,0.00
1951,-1351.556498,7821.702391,0.000000,-6.227586,-1.467403,0.000000,0.00
1952,-1357.783006,7820.228755,0.000000,-6.226509,-1.473637,0.000000,0.00
1953,-1364.008433,7818.748885,0.000000,-6.225426,-1.479870,0.000000,0.00
1954,-1370.232772,7817.262781,0.000000,-6.224339,-1.486103,0.000000,0.00
1955,-1376.456018,7815.770445,0.000000,-6.223246,-1.492337,0.000000,0.00
1956,-1382.678167,7814.271875,0.000000,-6.222149,-1.498569,0.000000,0.00
1957,-1388.899213,7812.767073,0.000000,-6.221046,-1.504802,0.000000,0.00
1958,-1395.119151,7811.256039,0.000000,-6.219938,-1.511034,0.000000,0.00
1959,-1401.337976,7809.738773,0.000000,-6.218825,-1.517266,0.000000,0.00
1960,-1407.555683,7808.215275,0.000000,-6.217707,-1.523498,0.000000,0.00
1961,-1413.772266,7806.685546,0.000000,-6.216583,-1.529729,0.000000,0.00
1962,-1419.987721,7805.149585,0.000000,-6.215455,-1.535961,0.000000,0.00
1963,-1426.202043,7803.607394,0.000000,-6.214321,-1.542191,0.000000,0.00
1964,-1432.415226,7802.058972,0.000000,-6.213183,-1.548422,0.000000,0.00
1965,-1438.627264,7800.504319,0.000000,-6.212039,-1.554652,0.000000,0.00
1966,-1444.838154,7798.943437,0.000000,-6.210890,-1.560882,0.000000,0.00
1967,-1451.047890,7797.376325,0.000000,-6.209736,-1.567112,0.000000,0.00
1968,-1457.256467,7795.802983,0.000000,-6.208576,-1.573342,0.000000,0.00
1969,-1463.463879,7794.223413,0.000000,-6.207412,-1.579571,0.000000,0.00
1970,-1469.670121,7792.637613,0.000000,-6.206243,-1.585800,0.000000,0.00
1971,-1475.875189,7791.045585,0.000000,-6.205068,-1.592028,0.000000,0.00
1972,-1482.079077,7789.447328,0.000000,-6.203888,-1.598256,0.000000,0.00
1973,-1488.281780,7787.842844,0.000000,-6.202703,-1.604484,0.000000,0.00
1974,-1494.483293,7786.232132,0.000000,-6.201513,-1.610712,0.000000,0.00
1975,-1500.683611,7784.615192,0.000000,-6.200318,-1.616939,0.000000,0.00
1976,-1506.882728,7782.992026,0.000000,-6.199117,-1.623166,0.000000,0.00
1977,-1513.080639,7781.362633,0.000000,-6.197912,-1.629393,0.000000,0.00
1978,-1519.277340,7779.727013,0.000000,-6.196701,-1.635620,0.000000,0.00
1979,-1525.472825,7778.085167,0.000000,-6.195485,-1.641846,0.000000,0.00
1980,-1531.667089,7776.437096,0.000000,-6.194264,-1.648071,0.000000,0.00
1981,-1537.860127,7774.782799,0.000000,-6.193038,-1.654297,0.000000,0.00
1982,-1544.051934,7773.122277,0.000000,-6.191807,-1.660522,0.000000,0.00
1983,-1550.242504,7771.455530,0.000000,-6.190570,-1.666747,0.000000,0.00
1984,-1556.431832,7769.782559,0.000000,-6.189328,-1.672971,0.000000,0.00
1985,-1562.619914,7768.103364,0.000000,-6.188082,-1.679195,0.000000,0.00
1986,-1568.806743,7766.417945,0.000000,-6.186830,-1.685419,0.000000,0.00
1987,-1574.992316,7764.726302,0.000000,-6.185572,-1.691643,0.000000,0.00
1988,-1581.176626,7763.028437,0.000000,-6.184310,-1.697866,0.000000,0.00
1989,-1587.359669,7761.324348,0.000000,-6.183043,-1.704088,0.000000,0.00
